Resistance ,Current ,Voltage ,Time,timestamp,relative humidity [%RH],temperature [degC]
1498317,2142,256,13:14:07,2023-11-29T13:14:07.458,60.98,21.4
1498264,2143,256,13:14:09,2023-11-29T13:14:09.447,60.98,21.4
1498512,2144,256,13:14:10,2023-11-29T13:14:10.449,60.98,21.4
1498473,2145,256,13:14:11,2023-11-29T13:14:11.451,60.98,21.4
1498501,2147,256,13:14:12,2023-11-29T13:14:12.450,61.46,21.4
1498697,2148,256,13:14:13,2023-11-29T13:14:13.439,61.46,21.4
1498604,2149,256,13:14:15,2023-11-29T13:14:14.447,60.98,21.4
1498786,2150,256,13:14:16,2023-11-29T13:14:15.440,61.45,21.36
1498891,2151,256,13:14:17,2023-11-29T13:14:16.437,61.46,21.4
1498957,2153,256,13:14:18,2023-11-29T13:14:17.441,61.46,21.4
1499141,2154,256,13:14:19,2023-11-29T13:14:18.441,61.46,21.4
1499259,2155,256,13:14:21,2023-11-29T13:14:19.431,61.46,21.4
1499114,2156,256,13:14:22,2023-11-29T13:14:20.438,61.46,21.36
1499167,2157,256,13:14:23,2023-11-29T13:14:21.431,61.46,21.4
1499283,2158,256,13:14:24,2023-11-29T13:14:22.426,61.46,21.4
1499454,2160,256,13:14:25,2023-11-29T13:14:23.432,61.46,21.4
1499387,2161,256,13:14:27,2023-11-29T13:14:24.428,61.46,21.36
1499480,2162,256,13:14:28,2023-11-29T13:14:25.428,61.46,21.36
1499624,2163,256,13:14:29,2023-11-29T13:14:26.426,61.46,21.36
1499690,2164,256,13:14:30,2023-11-29T13:14:27.420,61.46,21.4
1499860,2166,256,13:14:31,2023-11-29T13:14:28.424,61.46,21.4
1499950,2167,256,13:14:33,2023-11-29T13:14:29.414,61.46,21.4
1499819,2168,256,13:14:34,2023-11-29T13:14:30.414,61.46,21.36
1500069,2169,256,13:14:35,2023-11-29T13:14:31.414,61.46,21.4
1500028,2170,256,13:14:36,2023-11-29T13:14:32.412,61.46,21.4
1500067,2172,256,13:14:37,2023-11-29T13:14:33.410,61.46,21.36
1500251,2173,256,13:14:39,2023-11-29T13:14:34.415,61.46,21.4
1500422,2174,256,13:14:40,2023-11-29T13:14:35.415,61.46,21.36
1500329,2175,256,13:14:41,2023-11-29T13:14:36.410,61.46,21.4
1500552,2176,256,13:14:42,2023-11-29T13:14:37.413,61.46,21.36
1500552,2178,256,13:14:43,2023-11-29T13:14:38.401,61.46,21.4
1500524,2179,256,13:14:45,2023-11-29T13:14:39.409,61.46,21.4
1500642,2180,256,13:14:46,2023-11-29T13:14:40.408,61.46,21.4
1500813,2181,256,13:14:47,2023-11-29T13:14:41.404,61.46,21.4
1500905,2182,256,13:14:48,2023-11-29T13:14:42.400,61.46,21.4
1501089,2184,256,13:14:49,2023-11-29T13:14:43.402,61.46,21.4
1501037,2185,256,13:14:51,2023-11-29T13:14:44.437,61.46,21.4
1501245,2186,256,13:14:52,2023-11-29T13:14:45.400,61.46,21.4
1501101,2187,256,13:14:53,2023-11-29T13:14:46.392,61.46,21.4
1501337,2188,256,13:14:54,2023-11-29T13:14:47.397,61.46,21.36
1501363,2190,256,13:14:55,2023-11-29T13:14:48.390,61.46,21.36
1501599,2191,256,13:14:57,2023-11-29T13:14:49.391,61.46,21.4
1501638,2192,256,13:14:58,2023-11-29T13:14:50.387,61.46,21.4
1501651,2193,256,13:14:59,2023-11-29T13:14:51.398,61.46,21.36
1501716,2194,256,13:15:00,2023-11-29T13:14:52.387,61.46,21.4
1501690,2196,256,13:15:01,2023-11-29T13:14:53.379,61.46,21.36
1501887,2197,256,13:15:03,2023-11-29T13:14:54.385,61.46,21.4
1501794,2198,256,13:15:04,2023-11-29T13:14:55.375,61.46,21.4
1502018,2199,256,13:15:05,2023-11-29T13:14:56.409,61.46,21.4
1502029,2200,256,13:15:06,2023-11-29T13:14:57.380,61.46,21.4
1502277,2202,256,13:15:07,2023-11-29T13:14:58.379,61.46,21.4
1502304,2203,256,13:15:09,2023-11-29T13:14:59.379,61.46,21.4
1502330,2204,256,13:15:10,2023-11-29T13:15:00.376,61.46,21.4
1502291,2205,256,13:15:11,2023-11-29T13:15:01.373,61.46,21.4
1502449,2206,256,13:15:12,2023-11-29T13:15:02.363,61.46,21.4
1502487,2207,256,13:15:13,2023-11-29T13:15:03.370,61.46,21.4
1502644,2209,256,13:15:15,2023-11-29T13:15:04.370,61.95,21.4
1502696,2210,256,13:15:16,2023-11-29T13:15:05.360,61.95,21.4
1502801,2211,256,13:15:17,2023-11-29T13:15:06.368,61.95,21.4
1502946,2212,256,13:15:18,2023-11-29T13:15:07.357,61.95,21.4
1502852,2213,256,13:15:19,2023-11-29T13:15:08.358,61.46,21.4
1503115,2215,256,13:15:21,2023-11-29T13:15:09.356,61.95,21.4
1503194,2216,256,13:15:22,2023-11-29T13:15:10.361,61.95,21.4
1503115,2217,256,13:15:23,2023-11-29T13:15:11.356,61.95,21.4
1503325,2218,256,13:15:24,2023-11-29T13:15:12.356,61.94,21.36
1503297,2219,256,13:15:25,2023-11-29T13:15:13.356,61.95,21.4
1503456,2221,256,13:15:27,2023-11-29T13:15:14.347,61.95,21.4
1503546,2222,256,13:15:28,2023-11-29T13:15:15.353,61.94,21.36
1503651,2223,256,13:15:29,2023-11-29T13:15:16.348,61.95,21.4
1503742,2224,256,13:15:30,2023-11-29T13:15:17.341,61.95,21.4
1503731,2225,256,13:15:31,2023-11-29T13:15:18.345,61.95,21.4
1503820,2227,256,13:15:33,2023-11-29T13:15:19.343,61.94,21.36
1503820,2228,256,13:15:34,2023-11-29T13:15:20.345,61.95,21.4
1504031,2229,256,13:15:35,2023-11-29T13:15:21.333,61.95,21.4
1503977,2230,256,13:15:36,2023-11-29T13:15:22.342,61.95,21.4
1503992,2231,256,13:15:37,2023-11-29T13:15:23.344,61.94,21.36
1504306,2233,256,13:15:39,2023-11-29T13:15:24.330,61.94,21.36
1504133,2234,256,13:15:40,2023-11-29T13:15:25.334,61.94,21.36
1504450,2235,256,13:15:41,2023-11-29T13:15:26.337,61.95,21.4
1504265,2236,256,13:15:42,2023-11-29T13:15:27.331,61.95,21.4
1504384,2237,256,13:15:43,2023-11-29T13:15:28.332,61.95,21.4
1504684,2239,256,13:15:45,2023-11-29T13:15:29.324,61.95,21.4
1504763,2240,256,13:15:46,2023-11-29T13:15:30.321,61.94,21.36
1504776,2241,256,13:15:47,2023-11-29T13:15:31.327,61.95,21.4
1504709,2242,256,13:15:48,2023-11-29T13:15:32.319,61.95,21.4
1504971,2243,256,13:15:49,2023-11-29T13:15:33.325,61.95,21.4
1505011,2245,256,13:15:51,2023-11-29T13:15:34.322,61.95,21.4
1504932,2246,256,13:15:52,2023-11-29T13:15:35.312,61.95,21.4
1505025,2247,256,13:15:53,2023-11-29T13:15:36.317,61.94,21.36
1505219,2248,256,13:15:54,2023-11-29T13:15:37.311,61.95,21.4
1505128,2249,256,13:15:55,2023-11-29T13:15:38.308,61.94,21.36
1505390,2250,256,13:15:57,2023-11-29T13:15:39.308,61.95,21.4
1505561,2252,256,13:15:58,2023-11-29T13:15:40.315,61.95,21.4
1505482,2253,256,13:15:59,2023-11-29T13:15:41.304,61.95,21.4
1505665,2254,256,13:16:00,2023-11-29T13:15:42.311,61.94,21.36
1505572,2255,256,13:16:01,2023-11-29T13:15:43.304,61.94,21.36
1505705,2256,256,13:16:03,2023-11-29T13:15:44.308,61.95,21.4
1505742,2258,256,13:16:04,2023-11-29T13:15:45.303,61.95,21.4
1505808,2259,256,13:16:05,2023-11-29T13:15:46.296,61.95,21.4
1505847,2260,256,13:16:06,2023-11-29T13:15:47.301,61.95,21.4
1505899,2261,256,13:16:07,2023-11-29T13:15:48.293,61.95,21.4
1506083,2262,256,13:16:09,2023-11-29T13:15:49.293,61.95,21.4
1506149,2264,256,13:16:10,2023-11-29T13:15:50.295,61.94,21.36
1506004,2265,256,13:16:11,2023-11-29T13:15:51.295,61.95,21.4
1506450,2266,256,13:16:12,2023-11-29T13:15:52.293,61.94,21.36
1506358,2267,256,13:16:13,2023-11-29T13:15:53.289,61.95,21.4
1506488,2268,256,13:16:15,2023-11-29T13:15:54.287,61.95,21.4
1506541,2270,256,13:16:16,2023-11-29T13:15:55.287,61.95,21.4
1506698,2271,256,13:16:17,2023-11-29T13:15:56.294,61.94,21.36
1506697,2272,256,13:16:18,2023-11-29T13:15:57.289,61.95,21.4
1506618,2273,256,13:16:19,2023-11-29T13:15:58.288,61.95,21.4
1506816,2274,256,13:16:21,2023-11-29T13:15:59.285,61.94,21.36
1506841,2276,256,13:16:22,2023-11-29T13:16:00.281,61.94,21.36
1506907,2277,256,13:16:23,2023-11-29T13:16:01.280,61.95,21.4
1507222,2278,256,13:16:24,2023-11-29T13:16:02.277,61.95,21.4
1507195,2279,256,13:16:25,2023-11-29T13:16:03.276,61.94,21.36
1507076,2280,256,13:16:27,2023-11-29T13:16:04.276,61.94,21.36
1507208,2282,256,13:16:28,2023-11-29T13:16:05.285,61.95,21.4
1507391,2283,256,13:16:29,2023-11-29T13:16:06.266,61.95,21.4
1507378,2284,256,13:16:30,2023-11-29T13:16:07.266,61.95,21.4
1508385,2285,256,13:16:31,2023-11-29T13:16:08.268,61.94,21.36
1509104,2286,256,13:16:33,2023-11-29T13:16:09.262,61.95,21.4
1509614,2288,256,13:16:34,2023-11-29T13:16:10.262,61.94,21.36
1509993,2289,256,13:16:35,2023-11-29T13:16:11.257,61.95,21.4
1509992,2290,256,13:16:36,2023-11-29T13:16:12.265,61.95,21.4
1510333,2291,256,13:16:37,2023-11-29T13:16:13.253,62.43,21.4
1510372,2292,256,13:16:39,2023-11-29T13:16:14.257,61.95,21.4
1510475,2293,256,13:16:40,2023-11-29T13:16:15.259,62.42,21.36
1510910,2295,256,13:16:41,2023-11-29T13:16:16.257,62.43,21.4
1510830,2296,256,13:16:42,2023-11-29T13:16:17.254,62.43,21.4
1510960,2297,256,13:16:43,2023-11-29T13:16:18.256,62.43,21.4
1511065,2298,256,13:16:44,2023-11-29T13:16:19.252,62.43,21.4
1511221,2299,256,13:16:46,2023-11-29T13:16:20.249,62.42,21.36
1511209,2301,256,13:16:47,2023-11-29T13:16:21.246,62.43,21.4
1511288,2302,256,13:16:48,2023-11-29T13:16:22.240,62.42,21.36
1511603,2303,256,13:16:49,2023-11-29T13:16:23.248,62.43,21.4
1511563,2304,256,13:16:50,2023-11-29T13:16:24.239,62.43,21.4
1511589,2305,256,13:16:52,2023-11-29T13:16:25.242,62.43,21.4
1511639,2307,256,13:16:53,2023-11-29T13:16:26.241,62.42,21.36
1511705,2308,256,13:16:54,2023-11-29T13:16:27.234,62.43,21.4
1511955,2309,256,13:16:55,2023-11-29T13:16:28.230,62.43,21.4
1511994,2310,256,13:16:56,2023-11-29T13:16:29.242,62.43,21.4
1511941,2311,256,13:16:58,2023-11-29T13:16:30.229,62.42,21.36
1512125,2313,256,13:16:59,2023-11-29T13:16:31.230,62.43,21.4
1512112,2314,256,13:17:00,2023-11-29T13:16:32.227,62.43,21.4
1512149,2315,256,13:17:01,2023-11-29T13:16:33.227,62.43,21.4
1512281,2316,256,13:17:02,2023-11-29T13:16:34.221,62.43,21.4
1512320,2317,256,13:17:04,2023-11-29T13:16:35.227,62.43,21.4
1512347,2319,256,13:17:05,2023-11-29T13:16:36.219,62.43,21.4
1512320,2320,256,13:17:06,2023-11-29T13:16:37.228,62.91,21.4
1512439,2321,256,13:17:07,2023-11-29T13:16:38.217,62.43,21.4
1512437,2322,256,13:17:08,2023-11-29T13:16:39.216,62.43,21.4
1512595,2323,256,13:17:10,2023-11-29T13:16:40.213,62.43,21.4
1512582,2324,256,13:17:11,2023-11-29T13:16:41.212,62.43,21.4
1512674,2326,256,13:17:12,2023-11-29T13:16:42.210,62.42,21.36
1512698,2327,256,13:17:13,2023-11-29T13:16:43.212,62.43,21.4
1512856,2328,256,13:17:14,2023-11-29T13:16:44.205,62.43,21.4
1512897,2329,256,13:17:16,2023-11-29T13:16:45.210,62.42,21.36
1512750,2330,256,13:17:17,2023-11-29T13:16:46.203,62.43,21.4
1512947,2332,256,13:17:18,2023-11-29T13:16:47.204,62.43,21.4
1513183,2333,256,13:17:19,2023-11-29T13:16:48.205,62.43,21.4
1513051,2334,256,13:17:20,2023-11-29T13:16:49.204,62.43,21.4
1513117,2335,256,13:17:22,2023-11-29T13:16:50.205,62.43,21.4
1513183,2336,256,13:17:23,2023-11-29T13:16:51.204,62.43,21.4
1513181,2338,256,13:17:24,2023-11-29T13:16:52.201,62.42,21.36
1513327,2339,256,13:17:25,2023-11-29T13:16:53.197,62.43,21.4
1513326,2340,256,13:17:26,2023-11-29T13:16:54.191,62.43,21.4
1513445,2341,256,13:17:28,2023-11-29T13:16:55.198,62.43,21.4
1513430,2342,256,13:17:29,2023-11-29T13:16:56.186,62.43,21.4
1513667,2344,256,13:17:30,2023-11-29T13:16:57.186,62.43,21.4
1513601,2345,256,13:17:31,2023-11-29T13:16:58.205,62.43,21.4
1513667,2346,256,13:17:32,2023-11-29T13:16:59.186,62.43,21.4
1513784,2347,256,13:17:34,2023-11-29T13:17:00.187,62.43,21.4
1513732,2348,256,13:17:35,2023-11-29T13:17:01.184,62.42,21.36
1513915,2350,256,13:17:36,2023-11-29T13:17:02.186,62.43,21.4
1513980,2351,256,13:17:37,2023-11-29T13:17:03.179,62.43,21.4
1513941,2352,256,13:17:38,2023-11-29T13:17:04.213,62.43,21.4
1514150,2353,256,13:17:40,2023-11-29T13:17:05.180,62.43,21.4
1514151,2354,256,13:17:41,2023-11-29T13:17:06.181,62.43,21.4
1514058,2356,256,13:17:42,2023-11-29T13:17:07.180,62.43,21.4
1514281,2357,256,13:17:43,2023-11-29T13:17:08.172,62.43,21.4
1514478,2358,256,13:17:44,2023-11-29T13:17:09.176,62.43,21.4
1514347,2359,256,13:17:46,2023-11-29T13:17:10.180,62.43,21.4
1514308,2360,256,13:17:47,2023-11-29T13:17:11.163,62.43,21.4
1514465,2362,256,13:17:48,2023-11-29T13:17:12.170,62.43,21.4
1514490,2363,256,13:17:49,2023-11-29T13:17:13.164,62.43,21.4
1514648,2364,256,13:17:50,2023-11-29T13:17:14.159,62.43,21.4
1514765,2365,256,13:17:52,2023-11-29T13:17:15.161,62.43,21.4
1514685,2366,256,13:17:53,2023-11-29T13:17:16.164,62.43,21.4
1514712,2367,256,13:17:54,2023-11-29T13:17:17.162,62.43,21.4
1514765,2369,256,13:17:55,2023-11-29T13:17:18.157,62.43,21.4
1514869,2370,256,13:17:56,2023-11-29T13:17:19.153,62.44,21.44
1514949,2371,256,13:17:58,2023-11-29T13:17:20.153,62.43,21.4
1515041,2372,256,13:17:59,2023-11-29T13:17:21.149,62.43,21.4
1515039,2373,256,13:18:00,2023-11-29T13:17:22.152,62.44,21.44
1515183,2375,256,13:18:01,2023-11-29T13:17:23.151,62.44,21.44
1515091,2376,256,13:18:02,2023-11-29T13:17:24.149,62.43,21.4
1515209,2377,256,13:18:04,2023-11-29T13:17:25.144,62.43,21.4
1515353,2378,256,13:18:05,2023-11-29T13:17:26.143,62.43,21.4
1515432,2379,256,13:18:06,2023-11-29T13:17:27.148,62.43,21.4
1515483,2381,256,13:18:07,2023-11-29T13:17:28.138,62.43,21.4
1515444,2382,256,13:18:08,2023-11-29T13:17:29.142,62.43,21.4
1515457,2383,256,13:18:10,2023-11-29T13:17:30.135,62.43,21.4
1515601,2384,256,13:18:11,2023-11-29T13:17:31.139,62.43,21.4
1515823,2385,256,13:18:12,2023-11-29T13:17:32.132,62.43,21.4
1516765,2387,256,13:18:13,2023-11-29T13:17:33.137,62.43,21.4
1517890,2388,256,13:18:14,2023-11-29T13:17:34.130,62.43,21.4
1518922,2389,256,13:18:16,2023-11-29T13:17:35.136,62.43,21.4
1520335,2390,256,13:18:17,2023-11-29T13:17:36.133,62.43,21.4
1521851,2391,256,13:18:18,2023-11-29T13:17:37.126,62.43,21.4
1523107,2392,256,13:18:19,2023-11-29T13:17:38.131,62.43,21.4
1524090,2394,256,13:18:20,2023-11-29T13:17:39.123,62.43,21.4
1524441,2395,256,13:18:22,2023-11-29T13:17:40.122,62.43,21.4
1525003,2396,256,13:18:23,2023-11-29T13:17:41.124,62.43,21.4
1525277,2397,256,13:18:24,2023-11-29T13:17:42.115,62.43,21.4
1525658,2398,256,13:18:25,2023-11-29T13:17:43.116,62.43,21.4
1525906,2400,256,13:18:26,2023-11-29T13:17:44.122,62.43,21.4
1525972,2401,256,13:18:28,2023-11-29T13:17:45.115,62.42,21.36
1526272,2402,256,13:18:29,2023-11-29T13:17:46.116,62.91,21.4
1526417,2403,256,13:18:30,2023-11-29T13:17:47.116,62.42,21.36
1526625,2404,256,13:18:31,2023-11-29T13:17:48.112,62.91,21.4
1526678,2406,256,13:18:32,2023-11-29T13:17:49.114,62.91,21.4
1526888,2407,256,13:18:34,2023-11-29T13:17:50.111,62.91,21.4
1526994,2408,256,13:18:35,2023-11-29T13:17:51.102,62.91,21.4
1526953,2409,256,13:18:36,2023-11-29T13:17:52.109,62.91,21.4
1527150,2410,256,13:18:37,2023-11-29T13:17:53.101,62.92,21.44
1527254,2412,256,13:18:38,2023-11-29T13:17:54.104,62.43,21.4
1527358,2413,256,13:18:40,2023-11-29T13:17:55.105,62.91,21.4
1527462,2414,256,13:18:41,2023-11-29T13:17:56.101,62.91,21.4
1527476,2415,256,13:18:42,2023-11-29T13:17:57.097,62.91,21.4
1527673,2416,256,13:18:43,2023-11-29T13:17:58.100,62.91,21.4
1527594,2418,256,13:18:44,2023-11-29T13:17:59.098,62.91,21.4
1527659,2419,256,13:18:46,2023-11-29T13:18:00.094,62.91,21.4
