Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 1060.2
Real Time (s), 1066.16
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
6793, 3121.9063005481003, 11
6794, 3122.3658005629004, 3
6795, 3122.8253005777005, 11
6796, 3123.2848005925002, 0
6797, 3123.7443006073004, 3
6798, 3124.2038006221005, 0
6799, 3124.6633006369, 4
6800, 3125.1228006517003, 0
6801, 3125.5823006665005, 2
6802, 3126.0418006813, 1
6803, 3126.5013006961003, 1
6804, 3126.9608007109005, 2
6805, 3127.4203007257, 1
6806, 3127.8798007405003, 2
6807, 3128.3393007553004, 2
6808, 3128.7988007701, 2
6809, 3129.2583007849003, 2
6810, 3129.7178007997004, 1
6811, 3130.1773008145005, 2
6812, 3130.6368008293002, 1
6813, 3131.0963008441004, 0
6814, 3131.5558008589005, 0
6815, 3132.0153008737, 2
6816, 3132.4748008885003, 1
6817, 3132.9343009033005, 0
6818, 3133.3938009181, 1
6819, 3133.8533009329003, 0
6820, 3134.3128009477005, 1
6821, 3134.7723009625, 1
6822, 3135.2318009773003, 2
6823, 3135.6913009921004, 1
6824, 3136.1508010069, 1
6825, 3136.6103010217003, 1
6826, 3137.0698010365004, 3
6827, 3137.5293010513005, 3
6828, 3137.9888010661, 3
6829, 3138.4483010809004, 4
6830, 3138.9078010957005, 1
6831, 3139.3673011105, 2
6832, 3139.8268011253003, 2
6833, 3140.2863011401005, 3
6834, 3140.7458011549, 5
6835, 3141.2053011697003, 3
6836, 3141.6648011845004, 4
6837, 3142.1243011993, 2
6838, 3142.5838012141003, 3
6839, 3143.0433012289004, 7
6840, 3143.5028012437006, 2
6841, 3143.9623012585002, 5
6842, 3144.4218012733004, 4
6843, 3144.8813012881005, 2
6844, 3145.3408013029, 5
6845, 3145.8003013177004, 8
6846, 3146.2598013325005, 5
6847, 3146.7193013473, 4
6848, 3147.1788013621003, 4
6849, 3147.6383013769005, 8
6850, 3148.0978013917, 11
6851, 3148.5573014065003, 8
6852, 3149.0168014213004, 5
6853, 3149.4763014361, 5
6854, 3149.9358014509003, 8
6855, 3150.3953014657004, 5
6856, 3150.8548014805006, 6
6857, 3151.3143014953002, 6
6858, 3151.7738015101004, 10
6859, 3152.2333015249005, 9
6860, 3152.6928015397, 3
6861, 3153.1523015545004, 5
6862, 3153.6118015693005, 4
6863, 3154.0713015841, 7
6864, 3154.5308015989003, 6
6865, 3154.9903016137005, 9
6866, 3155.4498016285, 6
6867, 3155.9093016433003, 3
6868, 3156.3688016581004, 9
6869, 3156.8283016729, 7
6870, 3157.2878016877003, 6
6871, 3157.7473017025004, 9
6872, 3158.2068017173006, 6
6873, 3158.6663017321002, 5
6874, 3159.1258017469004, 2
6875, 3159.5853017617005, 3
6876, 3160.0448017765, 2
6877, 3160.5043017913003, 3
6878, 3160.9638018061005, 1
6879, 3161.4233018209, 4
6880, 3161.8828018357003, 2
6881, 3162.3423018505005, 4
6882, 3162.8018018653, 3
6883, 3163.2613018801003, 5
6884, 3163.7208018949004, 5
6885, 3164.1803019097, 0
6886, 3164.6398019245003, 2
6887, 3165.0993019393004, 2
6888, 3165.5588019541005, 1
6889, 3166.0183019689002, 3
6890, 3166.4778019837004, 3
6891, 3166.9373019985005, 1
6892, 3167.3968020133, 0
6893, 3167.8563020281003, 1
6894, 3168.3158020429005, 1
6895, 3168.7753020577, 0
6896, 3169.2348020725003, 1
6897, 3169.6943020873005, 2
6898, 3170.1538021021, 2
6899, 3170.6133021169003, 0
6900, 3171.0728021317004, 1
6901, 3171.5323021465, 1
6902, 3171.9918021613003, 1
6903, 3172.4513021761004, 3
6904, 3172.9108021909005, 0
6905, 3173.3703022057, 0
6906, 3173.8298022205004, 1
6907, 3174.2893022353005, 0
6908, 3174.7488022501, 1
6909, 3175.2083022649003, 1
6910, 3175.6678022797005, 0
6911, 3176.1273022945, 0
6912, 3176.5868023093003, 1
6913, 3177.0463023241005, 1
6914, 3177.5058023389, 2
6915, 3177.9653023537003, 0
6916, 3178.4248023685004, 2
6917, 3178.8843023833006, 2
6918, 3179.3438023981003, 1
6919, 3179.8033024129004, 1
6920, 3180.2628024277005, 0
6921, 3180.7223024425, 0
6922, 3181.1818024573004, 1
6923, 3181.6413024721005, 1
6924, 3182.1008024869, 1
6925, 3182.5603025017003, 4
6926, 3183.0198025165005, 1
6927, 3183.4793025313, 1
6928, 3183.9388025461003, 0
6929, 3184.3983025609004, 0
6930, 3184.8578025757, 1
6931, 3185.3173025905003, 1
6932, 3185.7768026053004, 2
6933, 3186.2363026201006, 2
6934, 3186.6958026349002, 1
6935, 3187.1553026497004, 1
6936, 3187.6148026645005, 1
6937, 3188.0743026793, 1
6938, 3188.5338026941004, 4
6939, 3188.9933027089005, 1
6940, 3189.4528027237, 2
6941, 3189.9123027385003, 0
6942, 3190.3718027533005, 2
6943, 3190.8313027681, 2
6944, 3191.2908027829003, 3
6945, 3191.7503027977004, 3
6946, 3192.2098028125, 1
6947, 3192.6693028273003, 1
6948, 3193.1288028421004, 1
6949, 3193.5883028569006, 1
6950, 3194.0478028717002, 2
6951, 3194.5073028865004, 2
6952, 3194.9668029013005, 0
6953, 3195.4263029161, 1
6954, 3195.8858029309004, 3
6955, 3196.3453029457005, 1
6956, 3196.8048029605, 0
6957, 3197.2643029753003, 2
6958, 3197.7238029901005, 0
6959, 3198.1833030049, 0
6960, 3198.6428030197003, 1
6961, 3199.1023030345004, 0
6962, 3199.5618030493, 1
6963, 3200.0213030641003, 0
6964, 3200.4808030789004, 2
6965, 3200.9403030937005, 1
6966, 3201.3998031085002, 1
6967, 3201.8593031233004, 1
6968, 3202.3188031381005, 1
6969, 3202.7783031529, 1
6970, 3203.2378031677003, 1
6971, 3203.6973031825005, 2
6972, 3204.1568031973, 0
6973, 3204.6163032121003, 2
6974, 3205.0758032269005, 0
6975, 3205.5353032417, 0
6976, 3205.9948032565003, 0
6977, 3206.4543032713004, 0
6978, 3206.9138032861, 0
6979, 3207.3733033009003, 1
6980, 3207.8328033157004, 3
6981, 3208.2923033305005, 0
6982, 3208.7518033453002, 2
6983, 3209.2113033601004, 1
6984, 3209.6708033749005, 0
6985, 3210.1303033897, 0
6986, 3210.5898034045003, 0
6987, 3211.0493034193005, 0
6988, 3211.5088034341, 1
6989, 3211.9683034489003, 1
6990, 3212.4278034637005, 1
6991, 3212.8873034785, 2
6992, 3213.3468034933003, 2
6993, 3213.8063035081004, 1
6994, 3214.2658035229, 1
6995, 3214.7253035377003, 0
6996, 3215.1848035525004, 0
6997, 3215.6443035673005, 0
6998, 3216.1038035821, 1
6999, 3216.5633035969004, 1
7000, 3217.0228036117005, 2
7001, 3217.4823036265, 3
7002, 3217.9418036413003, 1
7003, 3218.4013036561005, 1
7004, 3218.8608036709, 0
7005, 3219.3203036857003, 0
7006, 3219.7798037005005, 1
7007, 3220.2393037153, 0
7008, 3220.6988037301003, 1
7009, 3221.1583037449004, 1
7010, 3221.6178037597006, 3
7011, 3222.0773037745003, 1
7012, 3222.5368037893004, 0
7013, 3222.9963038041005, 2
7014, 3223.4558038189, 0
7015, 3223.9153038337004, 1
7016, 3224.3748038485005, 1
7017, 3224.8343038633, 1
7018, 3225.2938038781003, 0
7019, 3225.7533038929005, 0
7020, 3226.2128039077, 0
7021, 3226.6723039225003, 1
7022, 3227.1318039373004, 1
7023, 3227.5913039521, 0
7024, 3228.0508039669003, 1
7025, 3228.5103039817004, 0
7026, 3228.9698039965006, 0
7027, 3229.4293040113002, 2
7028, 3229.8888040261004, 2
7029, 3230.3483040409005, 0
7030, 3230.8078040557, 0
7031, 3231.2673040705004, 3
7032, 3231.7268040853005, 0
7033, 3232.1863041001, 0
7034, 3232.6458041149003, 0
7035, 3233.1053041297005, 2
7036, 3233.5648041445, 2
7037, 3234.0243041593003, 1
7038, 3234.4838041741004, 1
7039, 3234.9433041889, 2
7040, 3235.4028042037003, 0
7041, 3235.8623042185004, 2
7042, 3236.3218042333006, 4
7043, 3236.7813042481002, 0
7044, 3237.2408042629004, 3
7045, 3237.7003042777005, 1
7046, 3238.1598042925, 1
7047, 3238.6193043073004, 3
7048, 3239.0788043221005, 1
7049, 3239.5383043369, 3
7050, 3239.9978043517003, 1
7051, 3240.4573043665005, 1
7052, 3240.9168043813, 1
7053, 3241.3763043961003, 0
7054, 3241.8358044109004, 4
7055, 3242.2953044257, 0
7056, 3242.7548044405003, 2
7057, 3243.2143044553004, 1
7058, 3243.6738044701005, 1
7059, 3244.1333044849002, 0
7060, 3244.5928044997004, 0
7061, 3245.0523045145005, 2
7062, 3245.5118045293, 1
7063, 3245.9713045441003, 1
7064, 3246.4308045589005, 0
7065, 3246.8903045737, 0
7066, 3247.3498045885003, 0
7067, 3247.8093046033005, 1
7068, 3248.2688046181, 1
7069, 3248.7283046329003, 1
7070, 3249.1878046477004, 1
7071, 3249.6473046625, 2
7072, 3250.1068046773003, 2
7073, 3250.5663046921004, 0
7074, 3251.0258047069005, 1
7075, 3251.4853047217002, 1
7076, 3251.9448047365004, 1
7077, 3252.4043047513005, 2
7078, 3252.8638047661, 1
7079, 3253.3233047809003, 0
7080, 3253.7828047957005, 0
7081, 3254.2423048105, 2
7082, 3254.7018048253003, 1
7083, 3255.1613048401005, 1
7084, 3255.6208048549, 1
7085, 3256.0803048697003, 2
7086, 3256.5398048845004, 0
7087, 3256.9993048993006, 1
7088, 3257.4588049141003, 0
7089, 3257.9183049289004, 0
7090, 3258.3778049437005, 0
7091, 3258.8373049585, 2
7092, 3259.2968049733004, 0
7093, 3259.7563049881005, 2
7094, 3260.2158050029, 1
7095, 3260.6753050177003, 1
7096, 3261.1348050325005, 1
7097, 3261.5943050473, 1
7098, 3262.0538050621003, 0
7099, 3262.5133050769005, 1
7100, 3262.9728050917, 0
7101, 3263.4323051065003, 1
7102, 3263.8918051213004, 0
7103, 3264.3513051361006, 0
7104, 3264.8108051509003, 1
7105, 3265.2703051657004, 0
7106, 3265.7298051805005, 0
7107, 3266.1893051953, 1
7108, 3266.6488052101004, 1
7109, 3267.1083052249005, 0
7110, 3267.5678052397, 2
7111, 3268.0273052545003, 0
7112, 3268.4868052693005, 1
7113, 3268.9463052841, 0
7114, 3269.4058052989003, 1
7115, 3269.8653053137004, 0
7116, 3270.3248053285, 1
7117, 3270.7843053433003, 0
7118, 3271.2438053581004, 0
7119, 3271.7033053729006, 1
7120, 3272.1628053877002, 0
7121, 3272.6223054025004, 2
7122, 3273.0818054173005, 0
7123, 3273.5413054321, 1
7124, 3274.0008054469004, 0
7125, 3274.4603054617005, 1
7126, 3274.9198054765, 1
7127, 3275.3793054913003, 1
7128, 3275.8388055061005, 0
7129, 3276.2983055209, 0
7130, 3276.7578055357003, 2
7131, 3277.2173055505004, 1
7132, 3277.6768055653, 2
7133, 3278.1363055801003, 0
7134, 3278.5958055949004, 0
7135, 3279.0553056097006, 2
7136, 3279.5148056245002, 1
7137, 3279.9743056393004, 0
7138, 3280.4338056541005, 0
7139, 3280.8933056689, 1
7140, 3281.3528056837004, 0
7141, 3281.8123056985005, 0
7142, 3282.2718057133, 1
7143, 3282.7313057281003, 1
7144, 3283.1908057429005, 0
7145, 3283.6503057577, 0
7146, 3284.1098057725003, 0
7147, 3284.5693057873004, 3
7148, 3285.0288058021, 3
7149, 3285.4883058169003, 1
7150, 3285.9478058317004, 0
7151, 3286.4073058465005, 1
7152, 3286.8668058613002, 0
7153, 3287.3263058761004, 0
7154, 3287.7858058909005, 1
7155, 3288.2453059057, 0
7156, 3288.7048059205003, 0
7157, 3289.1643059353005, 1
7158, 3289.6238059501, 1
7159, 3290.0833059649003, 1
7160, 3290.5428059797005, 4
7161, 3291.0023059945, 0
7162, 3291.4618060093003, 1
7163, 3291.9213060241004, 1
7164, 3292.3808060389, 3
7165, 3292.8403060537003, 1
7166, 3293.2998060685004, 0
7167, 3293.7593060833005, 0
7168, 3294.2188060981002, 1
7169, 3294.6783061129004, 0
7170, 3295.1378061277005, 1
7171, 3295.5973061425, 1
7172, 3296.0568061573003, 2
7173, 3296.5163061721005, 1
7174, 3296.9758061869, 0
7175, 3297.4353062017003, 2
7176, 3297.8948062165005, 2
7177, 3298.3543062313, 2
7178, 3298.8138062461003, 0
7179, 3299.2733062609004, 0
7180, 3299.7328062757006, 2
7181, 3300.1923062905003, 2
7182, 3300.6518063053004, 2
7183, 3301.1113063201005, 0
7184, 3301.5708063349, 0
7185, 3302.0303063497004, 1
7186, 3302.4898063645005, 4
7187, 3302.9493063793, 3
7188, 3303.4088063941003, 0
7189, 3303.8683064089005, 0
7190, 3304.3278064237, 0
7191, 3304.7873064385003, 0
7192, 3305.2468064533005, 0
7193, 3305.7063064681, 1
7194, 3306.1658064829003, 2
7195, 3306.6253064977004, 4
7196, 3307.0848065125006, 3
7197, 3307.5443065273003, 1
7198, 3308.0038065421004, 3
7199, 3308.4633065569005, 2
7200, 3308.9228065717, 3
7201, 3309.3823065865004, 2
7202, 3309.8418066013005, 1
7203, 3310.3013066161, 1
7204, 3310.7608066309003, 0
7205, 3311.2203066457005, 3
7206, 3311.6798066605, 1
7207, 3312.1393066753003, 2
7208, 3312.5988066901004, 1
7209, 3313.0583067049, 1
7210, 3313.5178067197003, 1
7211, 3313.9773067345004, 1
7212, 3314.4368067493006, 0
7213, 3314.8963067641002, 1
7214, 3315.3558067789004, 0
7215, 3315.8153067937005, 1
7216, 3316.2748068085, 1
7217, 3316.7343068233004, 5
7218, 3317.1938068381005, 0
7219, 3317.6533068529, 3
7220, 3318.1128068677003, 0
7221, 3318.5723068825005, 3
7222, 3319.0318068973, 5
7223, 3319.4913069121003, 1
7224, 3319.9508069269004, 1
7225, 3320.4103069417, 2
7226, 3320.8698069565003, 3
7227, 3321.3293069713004, 2
7228, 3321.7888069861006, 0
7229, 3322.2483070009002, 2
7230, 3322.7078070157004, 0
7231, 3323.1673070305005, 1
7232, 3323.6268070453, 1
7233, 3324.0863070601004, 0
7234, 3324.5458070749005, 0
7235, 3325.0053070897, 1
7236, 3325.4648071045003, 3
7237, 3325.9243071193005, 4
7238, 3326.3838071341, 1
7239, 3326.8433071489003, 3
7240, 3327.3028071637004, 6
7241, 3327.7623071785, 10
7242, 3328.2218071933003, 9
7243, 3328.6813072081004, 16
7244, 3329.1408072229005, 13
7245, 3329.6003072377002, 17
7246, 3330.0598072525004, 19
7247, 3330.5193072673005, 32
7248, 3330.9788072821, 30
7249, 3331.4383072969003, 31
7250, 3331.8978073117005, 47
7251, 3332.3573073265, 46
7252, 3332.8168073413003, 55
7253, 3333.2763073561005, 49
7254, 3333.7358073709, 60
7255, 3334.1953073857003, 77
7256, 3334.6548074005004, 76
7257, 3335.1143074153006, 112
7258, 3335.5738074301003, 105
7259, 3336.0333074449004, 116
7260, 3336.4928074597005, 114
7261, 3336.9523074745002, 139
7262, 3337.4118074893004, 147
7263, 3337.8713075041005, 167
7264, 3338.3308075189, 206
7265, 3338.7903075337003, 202
7266, 3339.2498075485005, 220
7267, 3339.7093075633, 264
7268, 3340.1688075781003, 249
7269, 3340.6283075929005, 271
7270, 3341.0878076077, 288
7271, 3341.5473076225003, 313
7272, 3342.0068076373004, 331
7273, 3342.4663076521006, 269
7274, 3342.9258076669003, 306
7275, 3343.3853076817004, 317
7276, 3343.8448076965005, 304
7277, 3344.3043077113, 341
7278, 3344.7638077261004, 348
7279, 3345.2233077409005, 334
7280, 3345.6828077557, 305
7281, 3346.1423077705003, 306
7282, 3346.6018077853005, 290
7283, 3347.0613078001, 291
7284, 3347.5208078149003, 276
7285, 3347.9803078297005, 274
7286, 3348.4398078445, 273
7287, 3348.8993078593003, 246
7288, 3349.3588078741004, 254
7289, 3349.8183078889006, 216
7290, 3350.2778079037002, 196
7291, 3350.7373079185004, 167
7292, 3351.1968079333005, 169
7293, 3351.6563079481, 158
7294, 3352.1158079629004, 137
7295, 3352.5753079777005, 120
7296, 3353.0348079925, 105
7297, 3353.4943080073003, 100
7298, 3353.9538080221005, 98
7299, 3354.4133080369, 88
7300, 3354.8728080517003, 72
7301, 3355.3323080665004, 60
7302, 3355.7918080813, 48
7303, 3356.2513080961003, 44
7304, 3356.7108081109004, 33
7305, 3357.1703081257006, 34
7306, 3357.6298081405002, 33
7307, 3358.0893081553004, 22
7308, 3358.5488081701005, 18
7309, 3359.0083081849, 18
7310, 3359.4678081997004, 12
7311, 3359.9273082145005, 13
7312, 3360.3868082293, 6
7313, 3360.8463082441003, 7
7314, 3361.3058082589005, 14
7315, 3361.7653082737, 3
7316, 3362.2248082885003, 5
7317, 3362.6843083033004, 3
7318, 3363.1438083181, 3
7319, 3363.6033083329003, 2
7320, 3364.0628083477004, 0
7321, 3364.5223083625006, 3
7322, 3364.9818083773002, 2
7323, 3365.4413083921004, 2
7324, 3365.9008084069005, 0
7325, 3366.3603084217, 0
7326, 3366.8198084365004, 0
7327, 3367.2793084513005, 0
7328, 3367.7388084661, 0
7329, 3368.1983084809003, 1
7330, 3368.6578084957005, 0
7331, 3369.1173085105, 0
7332, 3369.5768085253003, 1
7333, 3370.0363085401004, 1
7334, 3370.4958085549, 0
7335, 3370.9553085697003, 1
7336, 3371.4148085845004, 0
7337, 3371.8743085993005, 0
7338, 3372.3338086141002, 0
7339, 3372.7933086289004, 1
7340, 3373.2528086437005, 0
7341, 3373.7123086585, 0
7342, 3374.1718086733003, 0
7343, 3374.6313086881005, 0
7344, 3375.0908087029, 0
7345, 3375.5503087177003, 1
7346, 3376.0098087325005, 0
7347, 3376.4693087473, 0
7348, 3376.9288087621003, 0
7349, 3377.3883087769004, 1
7350, 3377.8478087917006, 4
7351, 3378.3073088065003, 0
7352, 3378.7668088213004, 4
7353, 3379.2263088361005, 0
7354, 3379.6858088509002, 0
7355, 3380.1453088657004, 1
7356, 3380.6048088805005, 0
7357, 3381.0643088953, 0
7358, 3381.5238089101003, 3
7359, 3381.9833089249005, 2
7360, 3382.4428089397, 1
7361, 3382.9023089545003, 0
7362, 3383.3618089693005, 0
7363, 3383.8213089841, 1
7364, 3384.2808089989003, 1
7365, 3384.7403090137004, 1
7366, 3385.1998090285006, 0
7367, 3385.6593090433003, 2
7368, 3386.1188090581004, 0
7369, 3386.5783090729005, 1
7370, 3387.0378090877, 0
7371, 3387.4973091025004, 1
7372, 3387.9568091173005, 0
7373, 3388.4163091321, 1
7374, 3388.8758091469003, 2
7375, 3389.3353091617005, 1
7376, 3389.7948091765, 0
7377, 3390.2543091913003, 0
7378, 3390.7138092061004, 2
7379, 3391.1733092209, 0
7380, 3391.6328092357003, 0
7381, 3392.0923092505004, 0
7382, 3392.5518092653006, 0
7383, 3393.0113092801002, 2
7384, 3393.4708092949004, 3
7385, 3393.9303093097005, 1
7386, 3394.3898093245, 1
7387, 3394.8493093393004, 0
7388, 3395.3088093541005, 1
7389, 3395.7683093689, 4
7390, 3396.2278093837003, 1
7391, 3396.6873093985005, 0
7392, 3397.1468094133, 0
7393, 3397.6063094281003, 1
7394, 3398.0658094429004, 0
7395, 3398.5253094577, 1
7396, 3398.9848094725003, 0
7397, 3399.4443094873004, 3
7398, 3399.9038095021006, 1
7399, 3400.3633095169002, 3
7400, 3400.8228095317004, 1
7401, 3401.2823095465005, 0
7402, 3401.7418095613, 0
7403, 3402.2013095761004, 1
7404, 3402.6608095909005, 2
7405, 3403.1203096057, 0
7406, 3403.5798096205003, 1
7407, 3404.0393096353005, 1
7408, 3404.4988096501, 0
7409, 3404.9583096649003, 0
7410, 3405.4178096797004, 0
7411, 3405.8773096945, 2
7412, 3406.3368097093003, 0
7413, 3406.7963097241004, 1
7414, 3407.2558097389006, 0
7415, 3407.7153097537002, 0
7416, 3408.1748097685004, 0
7417, 3408.6343097833005, 0
7418, 3409.0938097981, 0
7419, 3409.5533098129004, 0
7420, 3410.0128098277005, 0
7421, 3410.4723098425, 3
7422, 3410.9318098573003, 0
7423, 3411.3913098721005, 0
7424, 3411.8508098869, 0
7425, 3412.3103099017003, 1
7426, 3412.7698099165004, 1
7427, 3413.2293099313006, 0
7428, 3413.6888099461003, 2
7429, 3414.1483099609004, 1
7430, 3414.6078099757005, 1
7431, 3415.0673099905002, 1
7432, 3415.5268100053004, 1
7433, 3415.9863100201005, 1
7434, 3416.4458100349, 0
7435, 3416.9053100497003, 2
7436, 3417.3648100645005, 1
7437, 3417.8243100793, 1
7438, 3418.2838100941003, 0
7439, 3418.7433101089005, 0
7440, 3419.2028101237, 0
7441, 3419.6623101385003, 0
7442, 3420.1218101533004, 0
7443, 3420.5813101681006, 0
7444, 3421.0408101829003, 2
7445, 3421.5003101977004, 1
7446, 3421.9598102125005, 0
7447, 3422.4193102273002, 0
7448, 3422.8788102421004, 1
7449, 3423.3383102569005, 0
7450, 3423.7978102717, 2
7451, 3424.2573102865003, 2
7452, 3424.7168103013005, 1
7453, 3425.1763103161, 1
7454, 3425.6358103309003, 0
7455, 3426.0953103457005, 0
7456, 3426.5548103605, 0
7457, 3427.0143103753003, 0
7458, 3427.4738103901004, 1
7459, 3427.9333104049006, 0
7460, 3428.3928104197003, 1
7461, 3428.8523104345004, 0
7462, 3429.3118104493005, 0
7463, 3429.7713104641, 0
7464, 3430.2308104789004, 1
7465, 3430.6903104937005, 0
7466, 3431.1498105085, 0
7467, 3431.6093105233003, 0
7468, 3432.0688105381005, 1
7469, 3432.5283105529, 0
7470, 3432.9878105677003, 0
7471, 3433.4473105825004, 0
7472, 3433.9068105973, 0
7473, 3434.3663106121003, 0
7474, 3434.8258106269004, 1
7475, 3435.2853106417006, 1
7476, 3435.7448106565002, 0
7477, 3436.2043106713004, 0
7478, 3436.6638106861005, 0
7479, 3437.1233107009, 1
7480, 3437.5828107157004, 0
7481, 3438.0423107305005, 0
7482, 3438.5018107453, 0
7483, 3438.9613107601003, 0
7484, 3439.4208107749005, 1
7485, 3439.8803107897, 1
7486, 3440.3398108045003, 0
7487, 3440.7993108193004, 0
7488, 3441.2588108341, 0
7489, 3441.7183108489003, 1
7490, 3442.1778108637004, 0
7491, 3442.6373108785006, 1
7492, 3443.0968108933002, 0
7493, 3443.5563109081004, 1
7494, 3444.0158109229005, 1
7495, 3444.4753109377, 0
7496, 3444.9348109525004, 1
7497, 3445.3943109673005, 1
7498, 3445.8538109821, 0
7499, 3446.3133109969003, 1
7500, 3446.7728110117005, 0
7501, 3447.2323110265, 2
7502, 3447.6918110413003, 0
7503, 3448.1513110561004, 0
7504, 3448.6108110709, 0
7505, 3449.0703110857003, 1
7506, 3449.5298111005004, 0
7507, 3449.9893111153006, 0
7508, 3450.4488111301002, 0
7509, 3450.9083111449004, 1
7510, 3451.3678111597005, 1
7511, 3451.8273111745, 1
7512, 3452.2868111893004, 0
7513, 3452.7463112041005, 0
7514, 3453.2058112189, 0
7515, 3453.6653112337003, 0
7516, 3454.1248112485005, 0
7517, 3454.5843112633, 1
7518, 3455.0438112781003, 0
7519, 3455.5033112929004, 0
7520, 3455.9628113077006, 0
7521, 3456.4223113225003, 0
7522, 3456.8818113373004, 0
7523, 3457.3413113521005, 0
7524, 3457.8008113669002, 0
7525, 3458.2603113817004, 0
7526, 3458.7198113965005, 0
7527, 3459.1793114113, 0
7528, 3459.6388114261003, 2
7529, 3460.0983114409005, 0
7530, 3460.5578114557, 0
7531, 3461.0173114705003, 1
7532, 3461.4768114853005, 0
7533, 3461.9363115001, 0
7534, 3462.3958115149003, 0
7535, 3462.8553115297004, 0
7536, 3463.3148115445006, 0
7537, 3463.7743115593003, 2
7538, 3464.2338115741004, 0
7539, 3464.6933115889005, 0
7540, 3465.1528116037002, 1
7541, 3465.6123116185004, 1
7542, 3466.0718116333005, 1
7543, 3466.5313116481, 1
7544, 3466.9908116629003, 0
7545, 3467.4503116777005, 3
7546, 3467.9098116925, 1
7547, 3468.3693117073003, 1
7548, 3468.8288117221005, 0
7549, 3469.2883117369, 0
7550, 3469.7478117517003, 0
7551, 3470.2073117665004, 0
7552, 3470.6668117813006, 0
7553, 3471.1263117961003, 1
7554, 3471.5858118109004, 1
7555, 3472.0453118257005, 0
7556, 3472.5048118405, 0
7557, 3472.9643118553004, 0
7558, 3473.4238118701005, 1
7559, 3473.8833118849, 1
7560, 3474.3428118997003, 0
7561, 3474.8023119145005, 0
7562, 3475.2618119293, 0
7563, 3475.7213119441003, 0
7564, 3476.1808119589004, 0
7565, 3476.6403119737, 1
7566, 3477.0998119885003, 0
7567, 3477.5593120033004, 0
7568, 3478.0188120181006, 0
7569, 3478.4783120329002, 0
7570, 3478.9378120477004, 0
7571, 3479.3973120625005, 0
7572, 3479.8568120773, 0
7573, 3480.3163120921004, 0
7574, 3480.7758121069005, 0
7575, 3481.2353121217, 0
7576, 3481.6948121365003, 0
7577, 3482.1543121513005, 1
7578, 3482.6138121661, 0
7579, 3483.0733121809003, 2
7580, 3483.5328121957004, 0
7581, 3483.9923122105, 2
7582, 3484.4518122253003, 0
7583, 3484.9113122401004, 0
7584, 3485.3708122549006, 0
7585, 3485.8303122697002, 0
7586, 3486.2898122845004, 1
7587, 3486.7493122993005, 0
7588, 3487.2088123141, 0
7589, 3487.6683123289004, 1
7590, 3488.1278123437005, 0
7591, 3488.5873123585, 1
7592, 3489.0468123733003, 0
7593, 3489.5063123881005, 1
7594, 3489.9658124029, 1
7595, 3490.4253124177003, 0
7596, 3490.8848124325004, 1
7597, 3491.3443124473006, 1
7598, 3491.8038124621003, 0
7599, 3492.2633124769004, 0
7600, 3492.7228124917006, 1
7601, 3493.1823125065002, 0
7602, 3493.6418125213004, 0
7603, 3494.1013125361005, 0
7604, 3494.5608125509, 0
7605, 3495.0203125657004, 1
7606, 3495.4798125805005, 1
7607, 3495.9393125953, 0
7608, 3496.3988126101003, 0
7609, 3496.8583126249005, 0
7610, 3497.3178126397, 0
7611, 3497.7773126545003, 0
7612, 3498.2368126693004, 0
7613, 3498.6963126841006, 0
7614, 3499.1558126989003, 0
7615, 3499.6153127137004, 1
7616, 3500.0748127285005, 0
7617, 3500.5343127433002, 0
7618, 3500.9938127581004, 0
7619, 3501.4533127729005, 0
7620, 3501.9128127877, 0
7621, 3502.3723128025003, 1
7622, 3502.8318128173005, 0
7623, 3503.2913128321, 0
7624, 3503.7508128469003, 0
7625, 3504.2103128617005, 0
7626, 3504.6698128765, 0
7627, 3505.1293128913003, 1
7628, 3505.5888129061004, 1
7629, 3506.0483129209006, 0
7630, 3506.5078129357003, 0
7631, 3506.9673129505004, 1
7632, 3507.4268129653005, 0
7633, 3507.8863129801002, 0
7634, 3508.3458129949004, 1
7635, 3508.8053130097005, 0
7636, 3509.2648130245, 0
7637, 3509.7243130393003, 0
7638, 3510.1838130541005, 0
7639, 3510.6433130689, 0
7640, 3511.1028130837003, 0
7641, 3511.5623130985005, 1
7642, 3512.0218131133, 0
7643, 3512.4813131281003, 0
7644, 3512.9408131429004, 1
7645, 3513.4003131577006, 0
7646, 3513.8598131725003, 0
7647, 3514.3193131873004, 0
7648, 3514.7788132021005, 2
7649, 3515.2383132169, 0
7650, 3515.6978132317004, 1
7651, 3516.1573132465005, 0
7652, 3516.6168132613, 0
7653, 3517.0763132761003, 0
7654, 3517.5358132909005, 1
7655, 3517.9953133057, 2
7656, 3518.4548133205003, 0
7657, 3518.9143133353004, 0
7658, 3519.3738133501, 1
7659, 3519.8333133649003, 1
7660, 3520.2928133797004, 2
7661, 3520.7523133945006, 0
7662, 3521.2118134093002, 1
7663, 3521.6713134241004, 0
7664, 3522.1308134389005, 1
7665, 3522.5903134537, 0
7666, 3523.0498134685004, 0
7667, 3523.5093134833005, 0
7668, 3523.9688134981, 0
7669, 3524.4283135129003, 0
7670, 3524.8878135277005, 0
7671, 3525.3473135425, 0
