Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 896.25
Real Time (s), 901.95
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
9138, 4199.433835254101, 0
9139, 4199.8933352689, 1
9140, 4200.3528352837, 0
9141, 4200.8123352985, 0
9142, 4201.2718353133005, 1
9143, 4201.731335328101, 0
9144, 4202.190835342901, 0
9145, 4202.6503353577, 0
9146, 4203.1098353725, 2
9147, 4203.5693353873, 0
9148, 4204.0288354021, 0
9149, 4204.488335416901, 1
9150, 4204.947835431701, 0
9151, 4205.407335446501, 0
9152, 4205.8668354613, 1
9153, 4206.3263354761, 0
9154, 4206.7858354909, 0
9155, 4207.2453355057005, 1
9156, 4207.704835520501, 0
9157, 4208.164335535301, 0
9158, 4208.6238355501, 0
9159, 4209.0833355649, 0
9160, 4209.5428355797, 0
9161, 4210.0023355945, 0
9162, 4210.461835609301, 0
9163, 4210.921335624101, 0
9164, 4211.3808356389, 1
9165, 4211.8403356537, 0
9166, 4212.2998356685, 1
9167, 4212.7593356833, 1
9168, 4213.2188356981005, 0
9169, 4213.678335712901, 0
9170, 4214.137835727701, 0
9171, 4214.5973357425, 0
9172, 4215.0568357573, 0
9173, 4215.5163357721, 0
9174, 4215.9758357869005, 1
9175, 4216.435335801701, 1
9176, 4216.894835816501, 0
9177, 4217.3543358313, 0
9178, 4217.8138358461, 0
9179, 4218.2733358609, 0
9180, 4218.7328358757, 1
9181, 4219.1923358905005, 1
9182, 4219.651835905301, 0
9183, 4220.111335920101, 0
9184, 4220.5708359349, 0
9185, 4221.0303359497, 0
9186, 4221.4898359645, 0
9187, 4221.9493359793005, 0
9188, 4222.408835994101, 0
9189, 4222.868336008901, 0
9190, 4223.3278360237, 0
9191, 4223.7873360385, 0
9192, 4224.2468360533, 0
9193, 4224.7063360681, 0
9194, 4225.165836082901, 0
9195, 4225.625336097701, 0
9196, 4226.0848361125, 0
9197, 4226.5443361273, 1
9198, 4227.0038361421, 0
9199, 4227.4633361569, 0
9200, 4227.9228361717005, 1
9201, 4228.382336186501, 0
9202, 4228.841836201301, 0
9203, 4229.3013362161, 0
9204, 4229.7608362309, 0
9205, 4230.2203362457, 1
9206, 4230.6798362605, 1
9207, 4231.139336275301, 0
9208, 4231.598836290101, 0
9209, 4232.0583363049, 0
9210, 4232.5178363197, 1
9211, 4232.9773363345, 0
9212, 4233.4368363493, 0
9213, 4233.8963363641005, 0
9214, 4234.355836378901, 1
9215, 4234.815336393701, 0
9216, 4235.2748364085, 0
9217, 4235.7343364233, 1
9218, 4236.1938364381, 0
9219, 4236.6533364529005, 0
9220, 4237.112836467701, 1
9221, 4237.572336482501, 0
9222, 4238.0318364973, 0
9223, 4238.4913365121, 0
9224, 4238.9508365269, 0
9225, 4239.4103365417, 0
9226, 4239.869836556501, 0
9227, 4240.329336571301, 0
9228, 4240.788836586101, 0
9229, 4241.2483366009, 0
9230, 4241.7078366157, 0
9231, 4242.1673366305, 0
9232, 4242.6268366453005, 1
9233, 4243.086336660101, 0
9234, 4243.545836674901, 0
9235, 4244.0053366897, 0
9236, 4244.4648367045, 0
9237, 4244.9243367193, 0
9238, 4245.3838367341, 0
9239, 4245.843336748901, 0
9240, 4246.302836763701, 1
9241, 4246.7623367785, 0
9242, 4247.2218367933, 0
9243, 4247.6813368081, 0
9244, 4248.1408368229, 0
9245, 4248.6003368377005, 1
9246, 4249.059836852501, 0
9247, 4249.519336867301, 0
9248, 4249.9788368821, 0
9249, 4250.4383368969, 0
9250, 4250.8978369117, 0
9251, 4251.3573369265005, 0
9252, 4251.816836941301, 1
9253, 4252.276336956101, 0
9254, 4252.7358369709, 0
9255, 4253.1953369857, 0
9256, 4253.6548370005, 1
9257, 4254.1143370153, 0
9258, 4254.573837030101, 0
9259, 4255.033337044901, 0
9260, 4255.492837059701, 1
9261, 4255.9523370745, 0
9262, 4256.4118370893, 0
9263, 4256.8713371041, 0
9264, 4257.3308371189005, 0
9265, 4257.790337133701, 0
9266, 4258.249837148501, 0
9267, 4258.7093371633, 0
9268, 4259.1688371781, 1
9269, 4259.6283371929, 1
9270, 4260.0878372077, 0
9271, 4260.547337222501, 1
9272, 4261.006837237301, 0
9273, 4261.4663372521, 3
9274, 4261.9258372669, 0
9275, 4262.3853372817, 0
9276, 4262.8448372965, 1
9277, 4263.3043373113005, 0
9278, 4263.763837326101, 0
9279, 4264.223337340901, 0
9280, 4264.6828373557, 1
9281, 4265.1423373705, 1
9282, 4265.6018373853, 0
9283, 4266.0613374001005, 0
9284, 4266.520837414901, 0
9285, 4266.980337429701, 0
9286, 4267.4398374445, 0
9287, 4267.8993374593, 0
9288, 4268.3588374741, 0
9289, 4268.8183374889, 0
9290, 4269.2778375037005, 0
9291, 4269.737337518501, 0
9292, 4270.196837533301, 0
9293, 4270.6563375481, 0
9294, 4271.1158375629, 0
9295, 4271.5753375777, 0
9296, 4272.0348375925005, 0
9297, 4272.494337607301, 0
9298, 4272.953837622101, 1
9299, 4273.4133376369, 1
9300, 4273.8728376517, 0
9301, 4274.3323376665, 1
9302, 4274.7918376813, 0
9303, 4275.251337696101, 0
9304, 4275.710837710901, 1
9305, 4276.170337725701, 0
9306, 4276.6298377405, 0
9307, 4277.0893377553, 1
9308, 4277.5488377701, 0
9309, 4278.0083377849005, 0
9310, 4278.467837799701, 1
9311, 4278.927337814501, 0
9312, 4279.3868378293, 0
9313, 4279.8463378441, 0
9314, 4280.3058378589, 0
9315, 4280.7653378737, 0
9316, 4281.224837888501, 0
9317, 4281.684337903301, 0
9318, 4282.1438379181, 0
9319, 4282.6033379329, 0
9320, 4283.0628379477, 0
9321, 4283.5223379625, 0
9322, 4283.9818379773005, 1
9323, 4284.441337992101, 0
9324, 4284.900838006901, 0
9325, 4285.3603380217, 0
9326, 4285.8198380365, 0
9327, 4286.2793380513, 0
9328, 4286.7388380661005, 1
9329, 4287.198338080901, 1
9330, 4287.657838095701, 0
9331, 4288.1173381105, 0
9332, 4288.5768381253, 1
9333, 4289.0363381401, 0
9334, 4289.4958381549, 0
9335, 4289.955338169701, 0
9336, 4290.414838184501, 0
9337, 4290.874338199301, 1
9338, 4291.3338382141, 0
9339, 4291.7933382289, 0
9340, 4292.2528382437, 0
9341, 4292.7123382585005, 2
9342, 4293.171838273301, 1
9343, 4293.631338288101, 2
9344, 4294.0908383029, 0
9345, 4294.5503383177, 0
9346, 4295.0098383325, 0
9347, 4295.4693383473, 0
9348, 4295.928838362101, 0
9349, 4296.388338376901, 0
9350, 4296.8478383917, 0
9351, 4297.3073384065, 0
9352, 4297.7668384213, 0
9353, 4298.2263384361, 0
9354, 4298.6858384509005, 1
9355, 4299.145338465701, 0
9356, 4299.604838480501, 0
9357, 4300.0643384953, 1
9358, 4300.5238385101, 0
9359, 4300.9833385249, 0
9360, 4301.4428385397005, 0
9361, 4301.902338554501, 1
9362, 4302.361838569301, 0
9363, 4302.8213385841, 0
9364, 4303.2808385989, 0
9365, 4303.7403386137, 0
9366, 4304.1998386285, 0
9367, 4304.6593386433005, 0
9368, 4305.118838658101, 0
9369, 4305.578338672901, 0
9370, 4306.0378386877, 1
9371, 4306.4973387025, 0
9372, 4306.9568387173, 0
9373, 4307.4163387321005, 0
9374, 4307.875838746901, 1
9375, 4308.335338761701, 0
9376, 4308.7948387765, 0
9377, 4309.2543387913, 2
9378, 4309.7138388061, 0
9379, 4310.1733388209, 0
9380, 4310.632838835701, 1
9381, 4311.092338850501, 0
9382, 4311.5518388653, 1
9383, 4312.0113388801, 0
9384, 4312.4708388949, 0
9385, 4312.9303389097, 0
9386, 4313.3898389245005, 0
9387, 4313.849338939301, 0
9388, 4314.308838954101, 0
9389, 4314.7683389689, 1
9390, 4315.2278389837, 0
9391, 4315.6873389985, 0
9392, 4316.1468390133, 0
9393, 4316.606339028101, 1
9394, 4317.065839042901, 0
9395, 4317.5253390577, 0
9396, 4317.9848390725, 0
9397, 4318.4443390873, 0
9398, 4318.9038391021, 1
9399, 4319.3633391169005, 0
9400, 4319.822839131701, 0
9401, 4320.282339146501, 1
9402, 4320.7418391613, 0
9403, 4321.2013391761, 0
9404, 4321.6608391909, 0
9405, 4322.1203392057005, 0
9406, 4322.579839220501, 0
9407, 4323.039339235301, 0
9408, 4323.4988392501, 0
9409, 4323.9583392649, 1
9410, 4324.4178392797, 1
9411, 4324.8773392945, 0
9412, 4325.336839309301, 0
9413, 4325.796339324101, 0
9414, 4326.255839338901, 1
9415, 4326.7153393537, 0
9416, 4327.1748393685, 0
9417, 4327.6343393833, 0
9418, 4328.0938393981005, 0
9419, 4328.553339412901, 0
9420, 4329.012839427701, 1
9421, 4329.4723394425, 0
9422, 4329.9318394573, 1
9423, 4330.3913394721, 1
9424, 4330.8508394869, 0
9425, 4331.310339501701, 0
9426, 4331.769839516501, 0
9427, 4332.2293395313, 0
9428, 4332.6888395461, 0
9429, 4333.1483395609, 1
9430, 4333.6078395757, 0
9431, 4334.0673395905005, 0
9432, 4334.526839605301, 0
9433, 4334.986339620101, 0
9434, 4335.4458396349, 0
9435, 4335.9053396497, 0
9436, 4336.3648396645, 0
9437, 4336.8243396793005, 0
9438, 4337.283839694101, 0
9439, 4337.743339708901, 0
9440, 4338.2028397237, 0
9441, 4338.6623397385, 0
9442, 4339.1218397533, 0
9443, 4339.5813397681, 0
9444, 4340.040839782901, 0
9445, 4340.500339797701, 0
9446, 4340.959839812501, 0
9447, 4341.4193398273, 0
9448, 4341.8788398421, 0
9449, 4342.3383398569, 0
9450, 4342.7978398717005, 0
9451, 4343.257339886501, 0
9452, 4343.716839901301, 0
9453, 4344.1763399161, 0
9454, 4344.6358399309, 0
9455, 4345.0953399457, 0
9456, 4345.5548399605, 1
9457, 4346.014339975301, 0
9458, 4346.473839990101, 0
9459, 4346.9333400049, 0
9460, 4347.3928400197, 0
9461, 4347.8523400345, 0
9462, 4348.3118400493, 0
9463, 4348.7713400641005, 0
9464, 4349.230840078901, 0
9465, 4349.690340093701, 0
9466, 4350.1498401085, 2
9467, 4350.6093401233, 0
9468, 4351.0688401381, 0
9469, 4351.5283401529005, 0
9470, 4351.987840167701, 0
9471, 4352.447340182501, 1
9472, 4352.9068401973, 0
9473, 4353.3663402121, 1
9474, 4353.8258402269, 0
9475, 4354.2853402417, 0
9476, 4354.7448402565005, 0
9477, 4355.204340271301, 1
9478, 4355.663840286101, 0
9479, 4356.1233403009, 0
9480, 4356.5828403157, 1
9481, 4357.0423403305, 1
9482, 4357.5018403453005, 1
9483, 4357.961340360101, 0
9484, 4358.420840374901, 0
9485, 4358.8803403897, 1
9486, 4359.3398404045, 0
9487, 4359.7993404193, 1
9488, 4360.2588404341, 0
9489, 4360.718340448901, 0
9490, 4361.177840463701, 3
9491, 4361.637340478501, 1
9492, 4362.0968404933, 0
9493, 4362.5563405081, 0
9494, 4363.0158405229, 0
9495, 4363.4753405377005, 0
9496, 4363.934840552501, 0
9497, 4364.394340567301, 0
9498, 4364.8538405821, 0
9499, 4365.3133405969, 1
9500, 4365.7728406117, 1
9501, 4366.2323406265, 1
9502, 4366.691840641301, 0
9503, 4367.151340656101, 2
9504, 4367.6108406709, 0
9505, 4368.0703406857, 1
9506, 4368.5298407005, 0
9507, 4368.9893407153, 0
9508, 4369.4488407301005, 0
9509, 4369.908340744901, 0
9510, 4370.367840759701, 0
9511, 4370.8273407745, 0
9512, 4371.2868407893, 0
9513, 4371.7463408041, 0
9514, 4372.2058408189005, 0
9515, 4372.665340833701, 1
9516, 4373.124840848501, 0
9517, 4373.5843408633, 0
9518, 4374.0438408781, 0
9519, 4374.5033408929, 0
9520, 4374.9628409077, 2
9521, 4375.422340922501, 0
9522, 4375.881840937301, 0
9523, 4376.341340952101, 0
9524, 4376.8008409669, 0
9525, 4377.2603409817, 0
9526, 4377.7198409965, 0
9527, 4378.1793410113005, 0
9528, 4378.638841026101, 1
9529, 4379.098341040901, 0
9530, 4379.5578410557, 0
9531, 4380.0173410705, 0
9532, 4380.4768410853, 0
9533, 4380.9363411001, 0
9534, 4381.395841114901, 1
9535, 4381.855341129701, 0
9536, 4382.3148411445, 0
9537, 4382.7743411593, 1
9538, 4383.2338411741, 1
9539, 4383.6933411889, 0
9540, 4384.1528412037005, 1
9541, 4384.612341218501, 0
9542, 4385.071841233301, 0
9543, 4385.5313412481, 0
9544, 4385.9908412629, 0
9545, 4386.4503412777, 0
9546, 4386.9098412925005, 0
9547, 4387.369341307301, 1
9548, 4387.828841322101, 0
9549, 4388.2883413369, 0
9550, 4388.7478413517, 0
9551, 4389.2073413665, 0
9552, 4389.6668413813, 0
9553, 4390.1263413961005, 0
9554, 4390.585841410901, 1
9555, 4391.045341425701, 0
9556, 4391.5048414405, 0
9557, 4391.9643414553, 0
9558, 4392.4238414701, 0
9559, 4392.8833414849005, 0
9560, 4393.342841499701, 0
9561, 4393.802341514501, 0
9562, 4394.2618415293, 0
9563, 4394.7213415441, 0
9564, 4395.1808415589, 0
9565, 4395.6403415737, 0
9566, 4396.099841588501, 0
9567, 4396.559341603301, 0
9568, 4397.018841618101, 0
9569, 4397.4783416329, 0
9570, 4397.9378416477, 0
9571, 4398.3973416625, 0
9572, 4398.8568416773005, 0
9573, 4399.316341692101, 0
9574, 4399.775841706901, 0
9575, 4400.2353417217, 0
9576, 4400.6948417365, 3
9577, 4401.1543417513, 0
9578, 4401.6138417661, 1
9579, 4402.073341780901, 2
9580, 4402.532841795701, 0
9581, 4402.9923418105, 0
9582, 4403.4518418253, 0
9583, 4403.9113418401, 0
9584, 4404.3708418549, 0
9585, 4404.8303418697005, 0
9586, 4405.289841884501, 0
9587, 4405.749341899301, 0
9588, 4406.2088419141, 1
9589, 4406.6683419289, 0
9590, 4407.1278419437, 0
9591, 4407.5873419585005, 0
9592, 4408.046841973301, 0
9593, 4408.506341988101, 0
9594, 4408.9658420029, 1
9595, 4409.4253420177, 1
9596, 4409.8848420325, 0
9597, 4410.3443420473, 0
9598, 4410.803842062101, 0
9599, 4411.263342076901, 0
9600, 4411.722842091701, 0
9601, 4412.1823421065, 2
9602, 4412.6418421213, 0
9603, 4413.1013421361, 0
9604, 4413.5608421509005, 0
9605, 4414.020342165701, 0
9606, 4414.479842180501, 0
9607, 4414.9393421953, 0
9608, 4415.3988422101, 0
9609, 4415.8583422249, 0
9610, 4416.3178422397, 0
9611, 4416.777342254501, 0
9612, 4417.236842269301, 1
9613, 4417.6963422841, 1
9614, 4418.1558422989, 1
9615, 4418.6153423137, 0
9616, 4419.0748423285, 0
9617, 4419.5343423433005, 0
9618, 4419.993842358101, 1
9619, 4420.453342372901, 1
9620, 4420.9128423877, 1
9621, 4421.3723424025, 0
9622, 4421.8318424173, 0
9623, 4422.2913424321005, 1
9624, 4422.750842446901, 0
9625, 4423.210342461701, 0
9626, 4423.6698424765, 0
9627, 4424.1293424913, 0
9628, 4424.5888425061, 0
9629, 4425.0483425209, 0
9630, 4425.507842535701, 0
9631, 4425.967342550501, 0
9632, 4426.426842565301, 0
9633, 4426.8863425801, 0
9634, 4427.3458425949, 0
9635, 4427.8053426097, 0
9636, 4428.2648426245005, 0
9637, 4428.724342639301, 0
9638, 4429.183842654101, 0
9639, 4429.6433426689, 0
9640, 4430.1028426837, 0
9641, 4430.5623426985, 1
9642, 4431.0218427133, 0
9643, 4431.481342728101, 0
9644, 4431.940842742901, 1
9645, 4432.400342757701, 0
9646, 4432.8598427725, 1
9647, 4433.3193427873, 0
9648, 4433.7788428021, 1
9649, 4434.2383428169005, 1
9650, 4434.697842831701, 0
9651, 4435.157342846501, 0
9652, 4435.6168428613, 0
9653, 4436.0763428761, 0
9654, 4436.5358428909, 0
9655, 4436.9953429057, 0
9656, 4437.454842920501, 0
9657, 4437.914342935301, 0
9658, 4438.3738429501, 0
9659, 4438.8333429649, 0
9660, 4439.2928429797, 0
9661, 4439.7523429945, 0
9662, 4440.2118430093005, 0
9663, 4440.671343024101, 0
9664, 4441.130843038901, 0
9665, 4441.5903430537, 0
9666, 4442.0498430685, 0
9667, 4442.5093430833, 0
9668, 4442.9688430981005, 0
9669, 4443.428343112901, 0
9670, 4443.887843127701, 0
9671, 4444.3473431425, 0
9672, 4444.8068431573, 0
9673, 4445.2663431721, 0
9674, 4445.7258431869, 0
9675, 4446.185343201701, 0
9676, 4446.644843216501, 0
9677, 4447.104343231301, 0
9678, 4447.5638432461, 1
9679, 4448.0233432609, 1
9680, 4448.4828432757, 1
9681, 4448.9423432905005, 0
9682, 4449.401843305301, 0
9683, 4449.861343320101, 1
9684, 4450.3208433349, 0
9685, 4450.7803433497, 2
9686, 4451.2398433645, 0
9687, 4451.6993433793, 0
9688, 4452.158843394101, 0
9689, 4452.618343408901, 2
9690, 4453.0778434237, 1
9691, 4453.5373434385, 1
9692, 4453.9968434533, 1
9693, 4454.4563434681, 0
9694, 4454.9158434829005, 1
9695, 4455.375343497701, 1
9696, 4455.834843512501, 1
9697, 4456.2943435273, 0
9698, 4456.7538435421, 1
9699, 4457.2133435569, 0
9700, 4457.6728435717005, 0
9701, 4458.132343586501, 0
9702, 4458.591843601301, 0
9703, 4459.0513436161, 1
9704, 4459.5108436309, 1
9705, 4459.9703436457, 1
9706, 4460.4298436605, 0
9707, 4460.889343675301, 1
9708, 4461.348843690101, 0
9709, 4461.808343704901, 1
9710, 4462.2678437197, 0
9711, 4462.7273437345, 0
9712, 4463.1868437493, 0
9713, 4463.6463437641005, 1
9714, 4464.105843778901, 0
9715, 4464.565343793701, 1
9716, 4465.0248438085, 0
9717, 4465.4843438233, 0
9718, 4465.9438438381, 0
9719, 4466.4033438529, 0
9720, 4466.862843867701, 0
9721, 4467.322343882501, 1
9722, 4467.7818438973, 0
9723, 4468.2413439121, 1
9724, 4468.7008439269, 0
9725, 4469.1603439417, 0
9726, 4469.6198439565005, 0
9727, 4470.079343971301, 0
9728, 4470.538843986101, 0
9729, 4470.9983440009, 1
9730, 4471.4578440157, 0
9731, 4471.9173440305, 0
9732, 4472.3768440453005, 1
9733, 4472.836344060101, 1
9734, 4473.295844074901, 1
9735, 4473.7553440897, 0
9736, 4474.2148441045, 1
9737, 4474.6743441193, 0
9738, 4475.1338441341, 0
9739, 4475.5933441489005, 0
9740, 4476.052844163701, 2
9741, 4476.512344178501, 0
9742, 4476.9718441933, 0
9743, 4477.4313442081, 0
9744, 4477.8908442229, 1
9745, 4478.3503442377005, 0
9746, 4478.809844252501, 1
9747, 4479.269344267301, 0
9748, 4479.7288442821, 1
9749, 4480.1883442969, 0
9750, 4480.6478443117, 0
9751, 4481.1073443265, 0
9752, 4481.566844341301, 0
9753, 4482.026344356101, 0
9754, 4482.485844370901, 0
9755, 4482.9453443857, 0
9756, 4483.4048444005, 0
9757, 4483.8643444153, 0
9758, 4484.3238444301005, 0
9759, 4484.783344444901, 1
9760, 4485.242844459701, 0
9761, 4485.7023444745, 1
9762, 4486.1618444893, 0
9763, 4486.6213445041, 1
9764, 4487.0808445189, 0
9765, 4487.540344533701, 0
9766, 4487.999844548501, 0
9767, 4488.4593445633, 1
9768, 4488.9188445781, 0
9769, 4489.3783445929, 0
9770, 4489.8378446077, 0
9771, 4490.2973446225005, 0
9772, 4490.756844637301, 1
9773, 4491.216344652101, 0
9774, 4491.6758446669, 0
9775, 4492.1353446817, 0
9776, 4492.5948446965, 0
9777, 4493.0543447113005, 0
9778, 4493.513844726101, 0
9779, 4493.973344740901, 0
9780, 4494.4328447557, 0
9781, 4494.8923447705, 1
9782, 4495.3518447853, 0
9783, 4495.8113448001, 0
9784, 4496.270844814901, 1
9785, 4496.730344829701, 0
9786, 4497.189844844501, 2
9787, 4497.6493448593, 0
9788, 4498.1088448741, 1
9789, 4498.5683448889, 1
9790, 4499.0278449037005, 0
9791, 4499.487344918501, 0
9792, 4499.946844933301, 0
9793, 4500.4063449481, 0
9794, 4500.8658449629, 0
9795, 4501.3253449777, 0
9796, 4501.7848449925, 0
9797, 4502.244345007301, 0
9798, 4502.703845022101, 0
9799, 4503.1633450369, 0
9800, 4503.6228450517, 0
9801, 4504.0823450665, 3
9802, 4504.5418450813, 0
9803, 4505.0013450961005, 0
9804, 4505.460845110901, 1
9805, 4505.920345125701, 0
9806, 4506.3798451405, 0
9807, 4506.8393451553, 0
9808, 4507.2988451701, 0
9809, 4507.7583451849005, 0
9810, 4508.217845199701, 0
9811, 4508.677345214501, 0
9812, 4509.1368452293, 0
9813, 4509.5963452441, 0
9814, 4510.0558452589, 0
9815, 4510.5153452737, 0
9816, 4510.974845288501, 0
9817, 4511.434345303301, 0
9818, 4511.893845318101, 0
9819, 4512.3533453329, 0
9820, 4512.8128453477, 0
9821, 4513.2723453625, 0
9822, 4513.7318453773005, 0
9823, 4514.191345392101, 0
9824, 4514.650845406901, 0
9825, 4515.1103454217, 1
9826, 4515.5698454365, 0
9827, 4516.0293454513, 0
9828, 4516.4888454661, 0
9829, 4516.948345480901, 0
9830, 4517.407845495701, 0
9831, 4517.867345510501, 0
9832, 4518.3268455253, 3
9833, 4518.7863455401, 0
9834, 4519.2458455549, 0
9835, 4519.7053455697005, 1
9836, 4520.164845584501, 0
9837, 4520.624345599301, 0
9838, 4521.0838456141, 0
9839, 4521.5433456289, 0
9840, 4522.0028456437, 0
9841, 4522.4623456585, 0
9842, 4522.921845673301, 0
9843, 4523.381345688101, 0
9844, 4523.8408457029, 0
9845, 4524.3003457177, 0
9846, 4524.7598457325, 0
9847, 4525.2193457473, 2
9848, 4525.6788457621005, 1
9849, 4526.138345776901, 0
9850, 4526.597845791701, 0
9851, 4527.0573458065, 2
9852, 4527.5168458213, 0
9853, 4527.9763458361, 0
9854, 4528.4358458509005, 1
9855, 4528.895345865701, 0
9856, 4529.354845880501, 0
9857, 4529.8143458953, 0
9858, 4530.2738459101, 1
9859, 4530.7333459249, 0
9860, 4531.1928459397, 0
9861, 4531.652345954501, 0
9862, 4532.111845969301, 0
9863, 4532.571345984101, 0
9864, 4533.0308459989, 0
9865, 4533.4903460137, 0
9866, 4533.9498460285, 0
9867, 4534.4093460433005, 1
9868, 4534.868846058101, 0
9869, 4535.328346072901, 0
9870, 4535.7878460877, 1
9871, 4536.2473461025, 1
9872, 4536.7068461173, 0
9873, 4537.1663461321, 0
9874, 4537.625846146901, 0
9875, 4538.085346161701, 1
9876, 4538.5448461765, 0
9877, 4539.0043461913, 0
9878, 4539.4638462061, 0
9879, 4539.9233462209, 1
9880, 4540.3828462357005, 0
9881, 4540.842346250501, 0
9882, 4541.301846265301, 0
9883, 4541.7613462801, 0
9884, 4542.2208462949, 0
9885, 4542.6803463097, 0
9886, 4543.1398463245005, 0
9887, 4543.599346339301, 0
9888, 4544.058846354101, 0
9889, 4544.5183463689, 0
9890, 4544.9778463837, 0
9891, 4545.4373463985, 1
9892, 4545.8968464133, 0
9893, 4546.356346428101, 0
9894, 4546.815846442901, 0
9895, 4547.275346457701, 0
9896, 4547.7348464725, 0
9897, 4548.1943464873, 1
9898, 4548.6538465021, 1
9899, 4549.1133465169005, 0
9900, 4549.572846531701, 0
9901, 4550.032346546501, 1
9902, 4550.4918465613, 0
9903, 4550.9513465761, 0
9904, 4551.4108465909, 1
9905, 4551.8703466057, 0
9906, 4552.329846620501, 0
9907, 4552.789346635301, 0
9908, 4553.248846650101, 0
9909, 4553.7083466649, 0
9910, 4554.1678466797, 0
9911, 4554.6273466945, 0
9912, 4555.0868467093005, 0
9913, 4555.546346724101, 0
9914, 4556.005846738901, 0
9915, 4556.4653467537, 0
9916, 4556.9248467685, 0
9917, 4557.3843467833, 0
9918, 4557.8438467981005, 0
9919, 4558.303346812901, 0
9920, 4558.762846827701, 0
9921, 4559.2223468425, 0
9922, 4559.6818468573, 0
9923, 4560.1413468721, 0
9924, 4560.6008468869, 0
9925, 4561.0603469017005, 0
9926, 4561.519846916501, 1
9927, 4561.979346931301, 0
9928, 4562.4388469461, 0
9929, 4562.8983469609, 1
9930, 4563.3578469757, 0
9931, 4563.8173469905005, 0
9932, 4564.276847005301, 0
9933, 4564.736347020101, 1
9934, 4565.1958470349, 0
9935, 4565.6553470497, 0
9936, 4566.1148470645, 0
9937, 4566.5743470793, 0
9938, 4567.033847094101, 0
9939, 4567.493347108901, 1
9940, 4567.952847123701, 0
9941, 4568.4123471385, 0
9942, 4568.8718471533, 0
9943, 4569.3313471681, 1
9944, 4569.7908471829005, 0
9945, 4570.250347197701, 0
9946, 4570.709847212501, 1
9947, 4571.1693472273, 0
9948, 4571.6288472421, 0
9949, 4572.0883472569, 2
9950, 4572.5478472717, 0
9951, 4573.007347286501, 0
9952, 4573.466847301301, 0
9953, 4573.9263473161, 0
9954, 4574.3858473309, 0
9955, 4574.8453473457, 1
9956, 4575.3048473605, 0
9957, 4575.7643473753005, 0
9958, 4576.223847390101, 0
9959, 4576.683347404901, 0
9960, 4577.1428474197, 0
9961, 4577.6023474345, 0
9962, 4578.0618474493, 0
9963, 4578.5213474641005, 0
9964, 4578.980847478901, 0
9965, 4579.440347493701, 0
9966, 4579.8998475085, 1
9967, 4580.3593475233, 0
9968, 4580.8188475381, 0
9969, 4581.2783475529, 1
9970, 4581.737847567701, 0
9971, 4582.197347582501, 0
9972, 4582.656847597301, 1
9973, 4583.1163476121, 0
9974, 4583.5758476269, 0
9975, 4584.0353476417, 0
9976, 4584.4948476565005, 0
9977, 4584.954347671301, 0
9978, 4585.413847686101, 0
9979, 4585.8733477009, 1
9980, 4586.3328477157, 0
9981, 4586.7923477305, 0
9982, 4587.2518477453, 0
9983, 4587.711347760101, 0
9984, 4588.170847774901, 0
9985, 4588.630347789701, 0
9986, 4589.0898478045, 0
9987, 4589.5493478193, 0
9988, 4590.0088478341, 0
9989, 4590.4683478489005, 0
9990, 4590.927847863701, 1
9991, 4591.387347878501, 0
9992, 4591.8468478933, 0
9993, 4592.3063479081, 0
9994, 4592.7658479229, 0
9995, 4593.2253479377005, 0
9996, 4593.684847952501, 0
9997, 4594.144347967301, 0
9998, 4594.6038479821, 0
9999, 4595.0633479969, 0
10000, 4595.5228480117, 0
10001, 4595.9823480265, 0
10002, 4596.441848041301, 0
10003, 4596.901348056101, 0
10004, 4597.360848070901, 0
10005, 4597.8203480857, 0
10006, 4598.2798481005, 1
10007, 4598.7393481153, 0
10008, 4599.1988481301005, 2
10009, 4599.658348144901, 0
10010, 4600.117848159701, 0
10011, 4600.5773481745, 1
10012, 4601.0368481893, 0
10013, 4601.4963482041, 0
10014, 4601.9558482189, 0
10015, 4602.415348233701, 1
10016, 4602.874848248501, 0
10017, 4603.334348263301, 0
10018, 4603.7938482781, 0
10019, 4604.2533482929, 0
10020, 4604.7128483077, 0
10021, 4605.1723483225005, 0
10022, 4605.631848337301, 0
10023, 4606.091348352101, 0
10024, 4606.5508483669, 0
10025, 4607.0103483817, 1
10026, 4607.4698483965, 0
10027, 4607.9293484113, 0
10028, 4608.388848426101, 0
10029, 4608.848348440901, 0
10030, 4609.3078484557, 0
10031, 4609.7673484705, 0
10032, 4610.2268484853, 0
10033, 4610.6863485001, 0
10034, 4611.1458485149005, 0
10035, 4611.605348529701, 0
10036, 4612.064848544501, 0
10037, 4612.5243485593, 0
10038, 4612.9838485741, 0
10039, 4613.4433485889, 0
10040, 4613.9028486037005, 0
10041, 4614.362348618501, 0
10042, 4614.821848633301, 0
10043, 4615.2813486481, 0
10044, 4615.7408486629, 0
10045, 4616.2003486777, 1
10046, 4616.6598486925, 0
10047, 4617.119348707301, 1
10048, 4617.578848722101, 0
10049, 4618.038348736901, 0
10050, 4618.4978487517, 0
10051, 4618.9573487665, 0
10052, 4619.4168487813, 0
10053, 4619.8763487961005, 0
10054, 4620.335848810901, 0
10055, 4620.795348825701, 0
